"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","scientificName","introduction_status","reportingStatus","infrataxon_status","provincial_concern","provenance_status","solow_EP","species","subspecies","variety","nameStatus","inSummary"
79025,55735,Sedum album,"white stonecrop",species,https://inaturalist-open-data.s3.amazonaws.com/photos/43927616/medium.jpg,Sedum album,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,album,,,accepted,1
79109,52195,Silene latifolia,"white campion",species,https://inaturalist-open-data.s3.amazonaws.com/photos/301833921/medium.jpeg,Silene latifolia,exotic,reported,non-infrataxon,unknown,no_voucher,0.023,latifolia,,,accepted,1
79317,47603,Taraxacum erythrospermum,"red-seeded dandelion",species,https://inaturalist-open-data.s3.amazonaws.com/photos/14322330/medium.jpeg,Taraxacum erythrospermum agg.,exotic,reported,non-infrataxon,unknown,voucher,0.031,erythrospermum,,,accepted,1
79408,51876,Trifolium arvense,"rabbitfoot clover",species,https://inaturalist-open-data.s3.amazonaws.com/photos/444692651/medium.jpeg,Trifolium arvense,exotic,new 2016,non-infrataxon,unknown,unknown,0,arvense,,,accepted,1
79432,51876,Trifolium striatum,"Knotted clover",species,https://inaturalist-open-data.s3.amazonaws.com/photos/431017/medium.jpg,Trifolium striatum,exotic,new 2022,non-infrataxon,unknown,unknown,0,striatum,,,accepted,1
79576,71973,Anthoxanthum aristatum aristatum,"annual vernal grass",subspecies,https://static.inaturalist.org/photos/3786099/medium.jpeg,Anthoxanthum aristatum ssp. aristatum,exotic,confirmed,infrataxon,unknown,unknown,0,aristatum,Anthoxanthum aristatum aristatum,,accepted,1
79961,52643,Juncus effusus effusus,"common rush",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/31174426/medium.jpeg,Juncus effusus ssp. effusus,exotic,confirmed,infrataxon,unknown,unknown,0,effusus,Juncus effusus effusus,,accepted,1
79971,47203,Lepidium virginicum menziesii,"Menzies' pepperweed",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/410139/medium.jpg,Lepidium virginicum ssp. menziesii,native,confirmed,infrataxon,secure,no_voucher,0.033,virginicum,Lepidium virginicum menziesii,,accepted,1
80130,47561,Pinus contorta contorta,"Shore Pine",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/425521/medium.JPG,Pinus contorta ssp. contorta,native,new 2015,infrataxon,secure,unknown,0,contorta,,Pinus contorta contorta,accepted,1
80219,53270,Sonchus arvensis arvensis,"glandular field sowthistle",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/5851127/medium.jpg,Sonchus arvensis ssp. arvensis,exotic,confirmed,infrataxon,unknown,no_voucher,0,arvensis,Sonchus arvensis arvensis,,accepted,1
80332,52829,Agoseris grandiflora leptophylla,"Puget Sound agoseris",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/4018912/medium.JPG,Agoseris grandiflora var. leptophylla,native,confirmed,infrataxon,secure,no_voucher,0.008,grandiflora,,Agoseris grandiflora leptophylla,accepted,1
80614,49445,Corallorhiza maculata maculata,"Eastern spotted coralroot",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/26134532/medium.jpeg,Corallorhiza maculata var. maculata,native,new 2022,infrataxon,concern,unknown,0,maculata,,Corallorhiza maculata maculata,accepted,1
80615,49445,Corallorhiza maculata occidentalis,"Western spotted coralroot",variety,https://static.inaturalist.org/photos/130395248/medium.jpeg,Corallorhiza maculata var. occidentalis,native,confirmed,infrataxon,secure,unknown,0,maculata,,Corallorhiza maculata occidentalis,accepted,1
80645,56932,Cuscuta pacifica pacifica,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/1762269/medium.jpg,Cuscuta pacifica var. pacifica,native,new 2016,infrataxon,secure,unknown,0,pacifica,,Cuscuta pacifica pacifica,accepted,1
81248,47561,Pinus ponderosa ponderosa,"North Plateau Ponderosa Pine",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8702067/medium.jpeg,Pinus ponderosa var. ponderosa,native,confirmed,infrataxon,secure,unknown,0,ponderosa,,Pinus ponderosa ponderosa,accepted,1
81287,52765,Prunella vulgaris vulgaris,"Eurasian Self-heal",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/926573/medium.jpg,Prunella vulgaris var. vulgaris,exotic,confirmed,infrataxon,unknown,unknown,0,vulgaris,Prunella vulgaris vulgaris,,accepted,1
81372,49917,Sisyrinchium idahoense idahoense,"Idaho Blue-eyed Grass (Idaho)",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/7828297/medium.jpg,Sisyrinchium idahoense var. idahoense,native,confirmed,infrataxon,concern,unknown,0,idahoense,,Sisyrinchium idahoense idahoense,accepted,1
81431,72402,Torreyochloa pallida pauciflora,"weak manna grass",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/80107186/medium.jpeg,Torreyochloa pallida var. pauciflora,native,confirmed,infrataxon,secure,no_voucher,0.031,pallida,,Torreyochloa pallida pauciflora,accepted,1
82740,50321,Lathyrus sylvestris,"Narrow-leaved Everlasting-pea",species,https://inaturalist-open-data.s3.amazonaws.com/photos/42557776/medium.jpg,Lathyrus sylvestris,exotic,reported,non-infrataxon,unknown,no_voucher,0,sylvestris,,,accepted,1
116364,47357,Allium cernuum,"nodding onion",species,https://static.inaturalist.org/photos/218716747/medium.jpg,Allium cernuum,native,confirmed,non-infrataxon,secure,voucher,0,cernuum,,,accepted,1
118426,57185,Leymus mollis mollis,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/309516/medium.JPG,Leymus mollis ssp. mollis,native,confirmed,infrataxon,secure,no_voucher,0,mollis,Leymus mollis mollis,,accepted,1
131215,49445,Corallorhiza striata striata,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/273703/medium.jpg,Corallorhiza striata var. striata,native,confirmed,infrataxon,secure,unknown,0,striata,,Corallorhiza striata striata,accepted,1
159956,48571,Carex garberi,"Elk Sedge",species,https://inaturalist-open-data.s3.amazonaws.com/photos/73471634/medium.jpg,Carex garberi,native,new 2022,non-infrataxon,secure,voucher,0.032,garberi,,,accepted,1
160006,48571,Carex macrocephala,"big-head sedge",species,https://inaturalist-open-data.s3.amazonaws.com/photos/204181539/medium.jpg,Carex macrocephala,native,new 2013,non-infrataxon,secure,no_voucher,0,macrocephala,,,accepted,1
160055,48571,Carex pallescens,"pale sedge",species,https://inaturalist-open-data.s3.amazonaws.com/photos/52577699/medium.jpeg,Carex pallescens,exotic,new 2018,non-infrataxon,unknown,unknown,0,pallescens,,,accepted,1
164708,52800,Lolium arundinaceum,"tall fescue",species,https://inaturalist-open-data.s3.amazonaws.com/photos/55763040/medium.jpeg,Lolium arundinaceum,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,arundinaceum,,,accepted,1
181924,55725,Symphytum × uplandicum,"Russian Comfrey",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/304485/medium.jpg,Symphytum × uplandicum,exotic,reported,non-infrataxon,unknown,unknown,0,,,,accepted,1
234668,52163,Cakile edentula edentula,"Eastern Searocket",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/153055687/medium.jpg,Cakile edentula var. edentula,exotic,new 2016,infrataxon,unknown,unknown,0,edentula,Cakile edentula edentula,,accepted,1
236055,50299,Fragaria vesca bracteata,"Western Woodland Strawberry",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/512180641/medium.jpg,Fragaria vesca ssp. bracteata,native,confirmed,infrataxon,secure,no_voucher,0,vesca,Fragaria vesca bracteata,,accepted,1
238479,55735,Sedum lanceolatum nesioticum,"Island Stonecrop",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/6741767/medium.jpeg,Sedum lanceolatum var. nesioticum,native,confirmed,infrataxon,concern,no_voucher,0.008,lanceolatum,Sedum lanceolatum nesioticum,,accepted,1
239373,71988,Arrhenatherum elatius elatius,"False Oat-grass",subspecies,https://static.inaturalist.org/photos/1256927/medium.,Arrhenatherum elatius ssp. elatius,exotic,confirmed,infrataxon,unknown,unknown,0,elatius,Arrhenatherum elatius elatius,,accepted,1
240700,53396,Eriophyllum lanatum leucophyllum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8336830/medium.jpg,Eriophyllum lanatum var. leucophyllum,native,confirmed,infrataxon,secure,unknown,0,lanatum,,Eriophyllum lanatum leucophyllum,accepted,1
240796,57170,Festuca roemeri roemeri,"Oregon Fescue",variety,https://static.inaturalist.org/photos/73476763/medium.jpeg,Festuca roemeri var. roemeri,native,confirmed,infrataxon,secure,unknown,0,roemeri,,Festuca roemeri roemeri,accepted,1
337699,52163,Cakile maritima maritima,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/5479956/medium.jpeg,Cakile maritima ssp. maritima,exotic,new 2016,infrataxon,unknown,unknown,0,maritima,Cakile maritima maritima,,accepted,1
355392,48031,Platanthera transversa,"Flat Spurred Piperia",species,https://inaturalist-open-data.s3.amazonaws.com/photos/396981/medium.jpg,Platanthera transversa,native,new 2015,non-infrataxon,concern,unknown,0,transversa,,,accepted,1
452199,49445,Corallorhiza maculata ozettensis,"Ozette Coralroot",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8335013/medium.jpg,Corallorhiza maculata var. ozettensis,native,new 2015,infrataxon,concern,unknown,0,maculata,,Corallorhiza maculata ozettensis,accepted,1
473217,48031,Platanthera ephemerantha,"Whiteflower Rein Orchid",species,https://inaturalist-open-data.s3.amazonaws.com/photos/43176782/medium.jpg,Platanthera ephemerantha,native,new 2021,non-infrataxon,concern,unknown,0,ephemerantha,,,accepted,1
485191,52195,Silene coronaria,"Rose campion",species,https://static.inaturalist.org/photos/143831898/medium.jpg,Silene coronaria,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,coronaria,,,accepted,1
487175,55820,Primula hendersonii,"Henderson's shooting star",species,https://static.inaturalist.org/photos/118338903/medium.jpg,Primula hendersonii,native,confirmed,non-infrataxon,secure,unknown,0,hendersonii,,,accepted,1
491173,51611,Veronica peregrina xalapensis,"hairy purslane speedwell",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/7764889/medium.jpg,Veronica peregrina var. xalapensis,native,new 2022,infrataxon,secure,no_voucher,0.031,peregrina,Veronica peregrina xalapensis,,accepted,1
551466,48031,Platanthera elongata,"Denseflower Rein Orchid",species,https://inaturalist-open-data.s3.amazonaws.com/photos/46588768/medium.jpeg,Platanthera elongata,native,confirmed,non-infrataxon,concern,no_voucher,0,elongata,,,accepted,1
634625,57976,Filago germanica,"Common Cudweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/46514976/medium.jpg,Filago germanica,exotic,confirmed,non-infrataxon,unknown,unknown,0,germanica,,,accepted,1
707386,55460,Lamium galeobdolon argentatum,"Variegated Yellow Archangel",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/1882110/medium.jpg,Lamium galeobdolon ssp. argentatum,exotic,new 2022,infrataxon,unknown,unknown,0,galeobdolon,Lamium galeobdolon argentatum,,accepted,1
747262,47603,Taraxacum lacistophyllum,"Cut-leaved dandelion",species,https://inaturalist-open-data.s3.amazonaws.com/photos/70566825/medium.jpg,Taraxacum lacistophyllum,exotic,new 2017,non-infrataxon,unknown,unknown,0,lacistophyllum,,,accepted,1
840638,48031,Platanthera unalascensis,"Alaska Rein Orchid",species,https://static.inaturalist.org/photos/212338272/medium.jpg,Platanthera unalascensis,native,confirmed,non-infrataxon,secure,no_voucher,0.008,unalascensis,,,accepted,1
840641,48031,Platanthera elegans,"Elegant Rein Orchid",species,https://inaturalist-open-data.s3.amazonaws.com/photos/216964924/medium.jpeg,Platanthera elegans,native,confirmed,non-infrataxon,secure,no_voucher,0,elegans,,,accepted,1
857006,47780,Iris × hybrida,"",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/277085982/medium.jpg,Iris × hybrida,exotic,new 2022,non-infrataxon,unknown,unknown,0,,,,accepted,1
866252,52800,Lolium pratense,"meadow fescue",species,https://inaturalist-open-data.s3.amazonaws.com/photos/32721828/medium.jpg,Lolium pratense,exotic,confirmed,non-infrataxon,unknown,unknown,0,pratense,,,accepted,1
866483,56023,Alchemilla arvensis,"Field Parsley Piert",species,https://inaturalist-open-data.s3.amazonaws.com/photos/374282480/medium.jpg,Alchemilla arvensis,exotic,confirmed,non-infrataxon,unknown,voucher,0,arvensis,,,accepted,1
933404,48160,Centaurea cyanus,"Cornflower",species,https://static.inaturalist.org/photos/120728857/medium.jpeg,Centaurea cyanus,exotic,new 2016,non-infrataxon,unknown,no_voucher,0,cyanus,,,accepted,1
947668,48436,Adiantum aleuticum aleuticum,"Western Maidenhair Fern",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/72251463/medium.jpeg,Adiantum aleuticum var. aleuticum,native,new 2017,infrataxon,secure,no_voucher,0,aleuticum,,Adiantum aleuticum aleuticum,accepted,1
995125,55412,Raphanus raphanistrum sativus,"garden radish",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/28387821/medium.jpeg,Raphanus sativus,exotic,confirmed,non-infrataxon,unknown,unknown,0,raphanistrum,Raphanus raphanistrum sativus,,unaccepted,1
1369716,55460,Lamium hybridum,"cutleaf deadnettle",species,https://static.inaturalist.org/photos/66216315/medium.jpg,Lamium hybridum,exotic,new 2018,non-infrataxon,unknown,no_voucher,0.031,hybridum,,,accepted,1
1377236,57170,Festuca microstachys pauciflora,"Pacific Fescue",variety,https://static.inaturalist.org/photos/4966083/medium.jpg,Festuca microstachys var. pauciflora,native,confirmed,infrataxon,secure,no_voucher,0.016,microstachys,,Festuca microstachys pauciflora,accepted,1
1452907,56023,Alchemilla occidentalis,"western lady's mantle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/272953944/medium.jpg,Alchemilla occidentalis,native,confirmed,non-infrataxon,secure,no_voucher,0,occidentalis,,,accepted,1
47779,47780,Iris pseudacorus,"Yellow Iris",species,https://static.inaturalist.org/photos/132791736/medium.jpeg,Iris pseudacorus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,pseudacorus,,,accepted,1
50717,50716,Epipactis helleborine,"Broad-leaved helleborine",species,https://inaturalist-open-data.s3.amazonaws.com/photos/70711190/medium.jpg,Epipactis helleborine,exotic,new 2016,non-infrataxon,unknown,no_voucher,0,helleborine,,,accepted,1
55766,51822,Euphorbia cyparissias,"cypress spurge",species,https://inaturalist-open-data.s3.amazonaws.com/photos/283012730/medium.jpeg,Euphorbia cyparissias,exotic,new 2017,non-infrataxon,unknown,no_voucher,0,cyparissias,,,accepted,1
55823,55824,Draba verna,"Common Whitlowgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/187164508/medium.jpg,Draba verna,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,verna,,,accepted,1
55884,53438,Rosa canina,"Dog-rose",species,https://inaturalist-open-data.s3.amazonaws.com/photos/43901474/medium.jpeg,Rosa canina,exotic,new 2018,non-infrataxon,unknown,unknown,0,canina,,,accepted,1
56137,56138,Ornithogalum umbellatum,"common star-of-Bethlehem",species,https://static.inaturalist.org/photos/5094071/medium.jpg,Ornithogalum umbellatum,exotic,new 2017,non-infrataxon,unknown,no_voucher,0.008,umbellatum,,,accepted,1
56861,56112,Symphyotrichum chilense,"Pacific Aster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/2059931/medium.jpg,Symphyotrichum chilense,native,confirmed,non-infrataxon,secure,no_voucher,0.017,chilense,,,accepted,1
57036,51822,Euphorbia peplus,"Petty Spurge",species,https://inaturalist-open-data.s3.amazonaws.com/photos/51646215/medium.jpg,Euphorbia peplus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,peplus,,,accepted,1
64297,52701,Bromus carinatus carinatus,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/392151997/medium.jpg,Bromus carinatus var. carinatus,native,confirmed,infrataxon,secure,unknown,0,carinatus,,Bromus carinatus carinatus,accepted,1
76469,51148,Crataegus douglasii,"Black Hawthorn",species,https://inaturalist-open-data.s3.amazonaws.com/photos/66932638/medium.jpg,Crataegus douglasii,native,confirmed,non-infrataxon,secure,no_voucher,0,douglasii,,,accepted,1
78678,48972,Polygonum aviculare,"Prostrate Knotweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/61530524/medium.jpeg,Polygonum aviculare,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,aviculare,,,accepted,1
78886,53438,Rosa rubiginosa,"Sweet-brier",species,https://inaturalist-open-data.s3.amazonaws.com/photos/26171838/medium.jpg,Rosa rubiginosa,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.023,rubiginosa,,,accepted,1
79303,56112,Symphyotrichum subspicatum,"Douglas' Aster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/419066838/medium.jpeg,Symphyotrichum subspicatum,exotic,confirmed,non-infrataxon,unknown,voucher,0,subspicatum,,,accepted,1
79673,48571,Carex canescens canescens,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/1425414/medium.jpg,Carex canescens ssp. canescens,native,confirmed,infrataxon,secure,unknown,0,canescens,Carex canescens canescens,,accepted,1
79675,48571,Carex echinata echinata,"star sedge",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/410206/medium.jpeg,Carex echinata ssp. echinata,native,confirmed,infrataxon,secure,unknown,0,echinata,Carex echinata echinata,,accepted,1
79676,48571,Carex echinata phyllomanica,"coastal star sedge",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/539741689/medium.jpg,Carex echinata ssp. phyllomanica,native,reported,infrataxon,secure,unknown,0,echinata,Carex echinata phyllomanica,,accepted,1
79677,48571,Carex inops inops,"Long-rhizomed Sedge",subspecies,https://static.inaturalist.org/photos/8088509/medium.jpg,Carex inops ssp. inops,native,confirmed,infrataxon,secure,unknown,0,inops,Carex inops inops,,accepted,1
